"AccountEnabled","DeviceId","DeviceOSType","DeviceOSVersion","DisplayName","DeviceTrustType","ApproximateLastLogonTimeStamp"
"True","7af2fde4-3e1a-4433-ac21-32631dac96c5","Windows","10.0.19044.1415","PMSCYUL1PLAP061","ServerAd","2/14/2022 12:16:30"
"True","5ce883d7-3639-4309-8125-9c7a8779bd15","Windows","10.0.15063.0","PMSCYUL1PLAP300","Workplace","9/16/2018 20:18:36"
"True","9f2b572d-3a45-4d00-b160-e1616f0604b6","IPad","13.4.1","Lorna?s iPad",,"5/7/2020 23:46:54"
"True","5351697b-29f1-4fa3-acb9-5df2a676e355","Windows","10.0.22000.318","LAPTOP-I92QV5UH","Workplace","12/2/2021 05:06:41"
"True","229d4c11-79fe-4fa9-beac-9940aa653101","IPhone","12.2","Caroline?s iPhone","Workplace","4/8/2020 23:30:55"
"True","a59c6b3d-26a9-4eea-b3f1-d9396addc750","Windows","10.0.15063.0","PMSCYUL1PLAP788","Workplace","8/17/2018 16:51:07"
"True","6ab419d3-bd3c-429a-a922-87fe9bbd67af","IPhone","14.6","iPhone de tropxe?","Workplace","8/2/2021 08:26:57"
"True","c07e9a20-491f-4497-ae31-590bbc0bf2b0","IPhone","12.4.2","iPhone","Workplace","11/16/2019 18:28:14"
"True","be535755-928f-4d05-99d5-b3e11d00e5c8","IPhone","14.2","Thomas?s iPhone","Workplace","2/24/2021 18:46:22"
"True","d6a3e5c6-8a94-488f-bb38-e9f47aa30618","Windows","10.0.18363.0","PHMNLNB55918","Workplace","10/10/2021 02:41:35"
"True","aa3d2a09-eacc-43fa-abff-d294e765c774","IPhone","13.1.3","Bruce?s iPhone","Workplace","11/8/2019 05:30:53"
"True","ae35e1fc-b05f-4699-ac24-492906e1562f","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP326","ServerAd","3/20/2019 17:18:15"
"True","b45369f2-5b1a-4ece-8934-011d926602db","Windows","Windows 10","VITEK2S00","ServerAd","4/23/2021 17:35:16"
"True","7c56b9a8-cd13-4b03-ae50-26987a6e3266","Windows","10.0.19044.1526","CAYMXL0226","Workplace","2/28/2022 20:09:20"
"True","b04eda90-0236-43cb-9fde-d7ca0b5b2446","Android","8.1.0","C_Darnley_Android_2/21/2022_10:11 PM",,
"True","ef6cc603-7403-4ac6-86e0-839e24876c26","IPhone","14.4.2","Romain Picard iphone",,
"True","a25c4854-8f4a-4b24-85f6-806a919726e9","IPad","14.3","Diagnostics?s iPad","Workplace","12/20/2020 16:27:44"
"True","8c24ce03-1a6a-4c23-bad9-31297f57ff0f","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP713","ServerAd","8/21/2019 13:29:58"
"True","9b5bfb57-0c27-4c5d-a131-5bf128d54784","Windows","10.0.15063.0","PMSCYUL1PLAP810","Workplace","10/31/2018 15:48:46"
"True","331c6556-c61e-49cb-8847-0d80ec530af1","Windows","10.0.17134.523","PMSCYUL1PLAP492",,
"True","304b105d-011f-4ad2-b587-b8ab100219c3","Windows","10.0.18363.0","FXCOYUL3PLAP373","Workplace","6/3/2021 14:42:17"
"True","982ae314-0c45-451b-9d6a-d450dde8b559","Android","11","GooglePixel 3","Workplace","12/7/2021 00:15:47"
"True","f6016bd5-9cfb-44da-a93e-61f9ebc2cbac","Windows","10.0.18363.1316","PMSCYUL1PLAP060",,"1/29/2021 21:00:25"
"True","e9daaaab-09df-4902-9215-0add33334b19","IPhone","14.3","iPhone","Workplace","2/19/2021 21:56:29"
"True","6203a305-f2e6-44aa-a41b-40437cb505b7","Android","10","LGELM-G900","Workplace","1/26/2021 18:53:35"
"True","36e55d14-3557-4db1-b054-17f9f1b406f7","Windows","10.0.19042.1052","DIEGOSRF","Workplace","6/30/2021 13:40:01"
"True","7c960f39-2e37-4aa0-9f47-e8f788381f46","Windows","10.0.19042.1052","Teguar-057","ServerAd","8/6/2021 18:50:31"
"True","5de81073-5d1b-4a01-81a3-41a92b4c8fbf","IPhone","14.4.2","iPhone","Workplace","10/28/2021 22:10:45"
"True","ff03a37d-9686-4b8a-8bfc-aaeeba7639f0","IPhone","14.1","Lynne's iPhone","Workplace","12/31/2020 21:30:21"
"True","738a979c-4e02-4d81-9fea-27894803f8c6","IPhone","14.3","mblanche_IPhone_4/21/2021_2:19 PM","Workplace","6/2/2021 07:05:51"
"True","fd541698-20f7-4894-bfaa-caffe97f01fd","iOS","14.1","iPhone","Workplace","12/1/2020 11:27:10"
"True","0c368842-4486-45cf-bf89-45cd2ec4ab51","IPhone","13.2.3","iPhone de David","Workplace","3/26/2020 01:02:30"
"True","da7607ed-6cd7-46bf-b2d1-9bebe0edd0ad","IPhone","15.1","iPhone","Workplace","11/20/2021 19:27:07"
"True","e0540783-1322-4c92-a017-5f567193adc2","Windows","10.0.19041.928","PMCSYUL1PLAP079","ServerAd","4/28/2021 12:32:58"
"True","5214632b-7ba6-4181-a007-45122ce29a8d","Android","10","samsungSM-G973W","Workplace","1/26/2021 21:55:12"
"True","de3a17c6-8711-4813-a827-770aa00a76a0","IPad","14.4","Alexe ipad","Workplace","12/22/2021 06:24:52"
"True","79f72826-a475-481c-b0bc-664e58b96c46","IPhone","14.2","iPhone","Workplace","11/28/2020 14:27:53"
"True","0e329e6e-a6d6-4f78-ba6a-68c14a9b4651","Windows","10.0.19041.985","DJAMAL","Workplace","5/30/2021 16:52:02"
"True","a29453cc-9035-4495-bb6a-3d11f564de5d","Windows","10.0.15063.0","PMSCYUL1PLAP507","Workplace","5/2/2018 14:15:40"
"True","f49cb68f-9265-410a-8a73-de9483c773b7","IPhone","12.1.4","iPhone","Workplace","4/25/2019 21:32:35"
"True","2e5373ca-68ca-4d9e-b92a-b201892fbfba","Windows","10.0.19042.1110","PMSCYUL1PLAPB03","ServerAd",
"True","ba8d22a1-c344-4334-aae2-7fc7158983cb","IPhone","13.3.1","Dave?s iPhone","Workplace","5/10/2020 17:27:55"
"True","b4c4e464-df54-43f5-aec6-9587cdef4e74","Windows","10.0.19042.1466","DESKTOP-H2BP7S8",,
"True","050aeba4-c88e-43b1-a074-83a287786ca4","Windows","10.0.17134.706","PMSCYUL1PLAP206",,
"True","1d317983-8bcf-4b63-958e-cda0080f2312","Windows","10.0.18363.0","PC-LEO-Zonzon3","Workplace","6/25/2020 06:31:56"
"True","07ffaf18-48d5-48ed-86af-3bb0c9f35d80","IPhone","12.3.1","iPhone","Workplace","8/9/2019 20:31:52"
"True","622beebf-5a27-4be1-8df1-6a839dca2c84","Android","8.0.0","motorolaXT1635-02","Workplace","3/17/2021 17:02:35"
"True","37ad44e6-be54-4f82-82fd-0f3ec230114a","Windows","10.0.19043.1165","PMSCYUL1PLAP830",,
"True","5d0b56d4-a3c3-4391-98fa-4e37b8a01faa","Windows","10.0.15063.0","PMSCYUL1PLAP179","Workplace","1/10/2019 16:28:41"
"True","fcf88e59-f44e-4f35-aa43-60a7bd2a2445","Windows","10.0.19041.1110","PMSCYUL1PWKS045","ServerAd","8/25/2021 17:46:00"
"True","5e5e8033-e9ae-46b3-83e3-86eb658dd722","IPad","13.3.1","smcconvi?s iPad","Workplace","3/11/2020 11:38:47"
"True","636a7771-5afa-44b3-8d92-4b9ee2fc9f00","Windows","10.0.17763.1098","PHARMAS-SEP4OJM","ServerAd","3/15/2020 10:03:22"
"True","44b9d8bc-67e0-4692-bf9c-338db48d0605","IPad","12.4.1","iPad (4)","Workplace","5/15/2020 16:23:21"
"True","84579936-ab25-4748-9031-ac59f5612c25","IPhone","12.3.1","skonkipew","Workplace","9/3/2019 01:28:42"
"True","f79fe1e4-d1dd-4636-93e0-955da1e75f13","Windows","10.0.19042.870","Teguar-000","ServerAd","4/21/2021 13:51:50"
"True","7a3b1313-0510-4da6-978a-64b54f84e2ef","Windows","10.0.19044.1466","PMSCYUL1PLAP101","ServerAd","2/5/2022 10:18:14"
"True","b243dc8b-2a35-4094-8e67-5d4ae8a937f1","Windows","10.0.15063.0","PMSCYUL1PLAP145","Workplace","5/28/2018 15:12:22"
"True","b97bf8bb-aa0c-4eff-a52c-b83ade556b7c","IPhone","14.3","Doris PMS iPhone","Workplace","1/11/2021 09:26:29"
"True","6aa25e53-2c87-4afd-b0ce-825312cd4756","Windows","10.0.17134.1304","PMSCYUL3PWKS008","ServerAd","2/23/2020 01:49:13"
"True","68357c49-3b3a-445d-8916-e944331eb90b","Windows","10.0.17134.471","PMSCYUL1PLAP220",,
"True","63707997-de04-4d9c-8da1-e9bda671e5c3","Windows","10.0.15063.0","PMSCYUL1PLAP797","Workplace","5/7/2018 18:43:39"
"True","f6f19c27-090d-4112-9640-6d3b218e9c95","Windows","10.0.17134.1550","PMSCYUL1PLAP336","ServerAd","6/13/2020 01:36:41"
"True","e8076405-232c-4343-9612-ad046b67def6","IPhone","13.4.1","iPhone","Workplace","5/8/2020 05:27:56"
"True","1543220f-b910-42e1-9e51-0778cb96b506","Windows","10.0.19042.1415","PMSCYUL1PLAP946","ServerAd","2/17/2022 03:18:54"
"True","a1cb9d55-fc29-4602-bc52-4827f2bc943b","Windows","10.0.19043.1288","PMSCYUL1PLAP710","ServerAd","10/25/2021 17:07:41"
"True","85865a51-3afa-485e-be80-bb5f67e9fb88","Windows","10.0.15063.0","PMSCYUL1PLAP607","Workplace","10/18/2018 12:01:08"
"True","19ed5feb-21f8-465d-b0fe-d3f366656700","Windows","10.0.15063.0","PMSCYUL1OLAP001","Workplace","1/3/2018 15:59:34"
"True","b61c3d09-5cee-4101-ba9e-cd4e91152be2","IPhone","14.2","Adrien iPhone","Workplace","12/4/2021 03:40:19"
"True","470757e6-5d6a-459b-b357-010c8d00616e","iOS","14.1","iPhone karine","Workplace","8/16/2021 21:03:30"
"True","896a9281-1326-4241-851d-8899420e16e6","Windows","10.0.15063.0","PMSCYUL1PLAP786","Workplace","5/10/2018 16:52:51"
"True","26ee1b60-08f7-4572-a1e5-6f36a417fc6f","Windows","10.0.19041.804","PMSCYUL1PWKS121","ServerAd","3/2/2021 22:18:59"
"True","8650b187-33a5-428d-9d4d-2e8f1faa6386","IPhone","12.1.2","Stefan?s iPhone","Workplace","2/25/2019 06:28:36"
"True","caef1edf-1709-4bac-aa99-1b81f0a056fb","Windows 10 Enterprise","10.0.19042.804","PMSCYUL1TWKS001","ServerAd","4/27/2021 04:10:34"
"True","b93055b1-4931-48ae-9009-bdda3b7be313","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1PLAP411","ServerAd","1/27/2021 14:42:41"
"True","43725903-c00a-48ea-829a-4d7441c39fca","Windows","10.0.19041.1052","PMSCYUL1PLAP207","ServerAd","7/28/2021 20:41:27"
"True","d59b4a22-e18d-4ac0-995c-f93c5d53dce4","IPhone","13.7","iPhone","Workplace","2/25/2021 03:13:26"
"True","455136d7-9b21-4c6e-99b9-0bb7bff5f96e","IPhone","13.3","Christian?s iPhone","Workplace","5/5/2020 18:28:32"
"True","10192ae0-c0a2-4efb-b645-db52a4ee7b69","IPhone","12.1.4","jsoriano_IPhone_3/23/2021_1:56 PM","Workplace","7/8/2021 15:36:31"
"True","16cb7b14-8a05-41bd-a2ce-6bfd55269934","IPhone","12.1.4","iTarik 6","Workplace","4/14/2019 00:22:48"
"True","9b185c26-001d-4e47-b5f4-b659c81b4059","Windows","10.0.15063.0","LR-5CG72643KP","Workplace","5/17/2018 14:15:47"
"True","d90ecb1f-4e30-4cdc-8bdb-6eb2e8d961c6","Windows",,"PHAPRXZTOZCA1","ServerAd",
"True","82eed0c3-2571-4189-97fb-4465ca1b2211","Windows","10.0.15063.0","LR-5CG7112DW4","Workplace","10/3/2017 13:26:48"
"True","41e979c5-c7c7-4bb6-96eb-c42299ca3023","Android","10","HUAWEICLT-L04","Workplace","8/8/2021 03:13:02"
"True","7670e84c-19c2-4709-8fbe-21ddd16ec3d5","iOS","14.3","Atefeh?s iPhone","Workplace","1/18/2022 06:23:08"
"True","1a4a3d22-c404-4009-978b-1555cedd41f6","Windows","10.0.15063.0","PMSCYUL1PLAP551","Workplace","6/20/2018 15:02:05"
"True","e3da3faa-e4f9-498f-920d-3615e95e5d1f","IPhone","14.3","iPhone","Workplace","1/19/2021 01:26:42"
"True","e4814bdb-a372-4b56-a807-5b768c4ee51b","Windows","10.0.18363.0","LAPTOP-15DQUNGM","Workplace","10/31/2021 15:27:52"
"True","831088ed-e27e-4547-87b6-261c28737a7f","Android","8.1.0","Conf_IT_Android_2/16/2022_2:44 PM",,
"True","1a4eb62d-56f5-459a-9418-a29c31c826ef","Windows","10.0.19041.867","PMSCYUL1PWKS135","ServerAd","5/7/2021 12:17:12"
"True","d86afb8d-ce2c-4d86-898a-9ef34bc15d4e","Windows","10.0.15063.0","PMSCYUL1PLAP572","Workplace","6/18/2018 17:45:38"
"True","c0e43d03-d390-4e1b-a982-2f2d14e1d2a6","IPad","13.6.1","Janet?s iPad","Workplace","10/21/2020 13:11:47"
"True","9728a145-72c9-410b-91a8-ca7a95d33ddf","Windows","10.0.17134.1006","PMSCYUL1PLAP551","ServerAd","11/2/2019 19:58:12"
"True","6d6e9390-2bc6-42d5-bb33-02cb6cc26f7d","Android","11","samsungSM-G981W","Workplace","1/22/2021 18:17:48"
"True","0265216b-9bfc-48e9-ae0e-b4238470cabf","Windows","10.0.15063.0","PMSCYUL1PLAP049","Workplace","9/27/2018 12:59:16"
"True","24bbd728-3c6b-4ff9-b13e-454bc38fc6fe","Windows","10.0.15063.0","PMSCYUL1PLAP633","Workplace","10/3/2018 14:13:15"
"True","6aa7f994-8b68-4e23-bf76-9442ee1009d7","Windows","10.0.19044.1706","PMSCYUL3PLAP074",,
"True","0b3a0bad-386d-41a6-8da7-3f3d239924c5","Windows","10.0.19043.1288","PMSCYUL3PLAP060",,
"True","2e8ecf74-40f8-4009-b04c-dba6e34df33a","Windows","10.0.15063.0","PMSCYUL1PLAP566","Workplace","9/16/2018 14:44:40"
"True","18ad0e42-aaa2-4283-8e83-64cdf6cb5142","IPhone","12.1.4","User deleted for this device","Workplace","5/10/2019 02:30:45"
"True","a671e0bd-d097-4ce6-8a5e-75eeee4a42d3","IPhone","13.7","pmsadmin?s iPhone","Workplace","1/13/2021 19:48:10"
"True","047df84a-99cd-4e3e-b234-1f5645f86bb6","iOS","14.3","Macha","Workplace","1/9/2022 07:33:51"
"True","c8c74bbc-71ec-486b-a93c-f4458fe802f4","Windows","10.0.18362.1082","DESKTOP-GFIGSOO","Workplace","9/23/2020 04:26:09"
"True","3191659c-034c-4ee8-9c3d-1e04cf08b90c","IPhone","14.8","Ali?s iPhone",,
"True","722c5651-9640-4ea2-9c8f-896a909e88d9","Windows","10.0.17134.0","DESKTOP-U28FH9K","Workplace","2/22/2021 04:27:22"
"True","66fca21b-76a5-41e9-9727-c9b563c17069","Windows","10.0.15063.0","Laproy-5KF04H2","Workplace","7/21/2019 11:11:15"
"True","0280ef76-1752-4b62-ad90-42c733150cf2","IPhone","12.4","Wendy?s iPhone","Workplace","3/31/2020 17:29:19"
"True","4320cf39-5d71-472c-91ef-caff05f4d06b","IPhone","12.3.1","Dave?s 902 iPhone","Workplace","11/19/2019 03:30:27"
"True","37c82037-1946-48d0-951b-9659b440f719","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP915","ServerAd","11/16/2018 22:40:41"
"True","9e85ef1d-010e-47a4-b3d5-b99d671a3dc0","Android","10","samsungSM-G973W","Workplace","7/16/2021 23:08:00"
"True","c91d99a1-d853-4d5c-91e9-65fc1dfbb460","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP917","ServerAd","9/19/2018 14:04:53"
"True","9872ae29-28d4-4e78-935b-9651fd1b1ac7","IPhone","12.1.4","Laurie?s iPhone",,
"True","bdb199fd-304a-4625-878e-5901886de473","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP914","ServerAd","1/9/2019 14:38:28"
"True","0df360d8-c593-42d2-a2f7-24ea5aa13043","IPad","13.2","Janet Puchinger's iPad","Workplace","1/27/2020 15:56:44"
"True","b31e75e7-867a-4450-9799-37d72e8d789f","Windows","10.0.19041.746","FXCOYUL3PLAP821","Workplace","5/4/2021 15:16:20"
"True","79f89d5d-1752-4782-850a-ef841e6e5f29","Windows","10.0.15063.0","LR-5CG7112JB2","Workplace","3/12/2018 15:34:34"
"True","f8b90d34-a5b1-40f4-8c47-ea0097ff39b1","Windows","10.0.18362.0","mlaforce_Windows_10/4/2020_4:46 PM","Workplace","10/4/2020 16:46:31"
"True","e81e80e3-8d16-45be-9715-6bf9040bbd48","Windows","10.0.19044.1526","PMSCYUL1PLAP804","ServerAd","2/14/2022 00:02:00"
"True","9ccfda67-5122-4f90-b48e-756f58ae05d5","Windows","10.0.19041.1348","PMSCYUL1PLAP339","ServerAd","11/26/2021 21:53:15"
"True","33e1c135-a46b-478e-afab-baa6df521373","Windows","10.0.19042.1348","DESKTOP-KC8UJ9M","AzureAd","11/22/2021 18:18:34"
"True","b028195b-80f1-4470-9bb4-7051202cd38d","Windows","10.0.17134.523","PMSCYUL1PLAP458",,
"True","343973f1-565b-48b7-9efc-f573f7ba09a8","Windows","10.0.18363.1556","PMSCYUL1PWKS083","ServerAd","6/30/2021 03:27:57"
"True","be8ebdf9-1f69-41aa-909b-96a529882120","Windows","10.0.19041.572","SIMONT-TESTVM","ServerAd","10/9/2020 01:08:31"
"True","427f8da9-30f8-43ff-8fbe-074a831a4b43","iOS","14.3","iPhone","Workplace","9/9/2021 05:52:03"
"True","62288345-99c6-498d-a427-75b983f7b800","Windows","10.0.18363.0","BA-COMP-BU","ServerAd","8/12/2021 19:19:30"
"True","3e3ba3b1-9480-4c8b-af1c-23cf727727ab","IPhone","13.6.1","Johann?s iPhone","Workplace","8/30/2020 06:28:21"
"True","9c649acb-6431-4c80-b1da-c86921c6660e","Windows","10.0.19044.1526","PMSCYUL1PLAP257","ServerAd","3/7/2022 19:33:01"
"True","17dc21f9-7211-4941-9ce3-ebaa2bec0708","Windows","10.0.15063.0","LAPROY-3DXZ3H2","Workplace","8/18/2017 12:55:57"
"False","99163f2b-6c67-40db-8429-70336a1eb01c","Windows","10.0.15063.0","PMSCYUL1PLAP060","Workplace","1/10/2018 17:16:27"
"True","05c49753-a866-4b21-8758-b75c422a9306","IPhone","14.8.1","iPhone",,
"True","a9f22a3b-460b-4454-9bc4-e894f429a2c1","Windows","10.0.19041.867","PMSCYUL3PLAP183",,
"True","041eb95a-cf93-4757-9dad-fa8da9960b5d","IPad","12.5.2","iPad",,
"True","1278a180-6266-43dc-afc9-548c11a613e6","Windows","10.0.19043.1288","PMSCYUL1PLAP653","ServerAd","10/27/2021 23:22:07"
"True","009571fa-ff84-4ea8-a9b1-02ededf7bf8c","Windows","10.0.17134.523","PMSCYUL1PLAP320",,
"True","7d0dda2a-2efc-4e7c-a846-dd6292fae1f7","Windows","10.0.19043.1348","PMSCYUL3PLAP008","ServerAd","11/16/2021 23:18:23"
"True","471b6196-5f39-40a6-b3b3-72332737a1a3","Windows","10.0.15063.0","PMSCYUL1PLAP114","Workplace","10/7/2018 15:28:27"
"True","4a0d40e8-eaf2-484b-a7fc-63ce8c0b6fb2","IPhone","12.1","Denis?s iPhone","Workplace","8/6/2019 19:09:08"
"True","921ae550-3986-4fda-b737-b84816a24752","Windows 10 Enterprise","10.0 (15063)","LAPROY-7NF04H2","ServerAd","11/26/2019 16:12:40"
"True","7d330102-37b6-4c76-af94-ffd41fba2249","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PWKS012","ServerAd","2/4/2020 17:11:36"
"True","4647f7a5-7ec4-4020-be4d-5676ea4a5f14","IPhone","13.4.1","Michel?s iPhone","Workplace","6/15/2020 06:28:44"
"True","091eddda-8aa2-45a3-80ea-9eab591f415d","Windows","10.0.19043.1348","PMSCYUL1PLAP083",,
"True","dc4f739b-b375-4a8a-8b1e-f5907ddac653","IPad","14.6","Shanaan?s iPad","Workplace","7/26/2021 00:27:47"
"True","50b63118-b52f-429c-bb62-bae39b140663","Windows","10.0.17134.112","PMSCYUL1PLAP478",,
"True","bf18fa7b-219b-45a7-b974-0babee9203e4","Windows","10.0.17134.112","PMSCYUL1PLAP709","Workplace","4/8/2019 14:00:14"
"True","7cf9adcb-0368-4e75-bfd7-31f9d445b8f8","Windows","10.0.15063.0","LAPROY-1VWZ3H2","Workplace","9/6/2017 19:43:14"
"True","2261ecaa-db1b-476a-ad43-1b1c3da27a6b","Windows","10.0.19042.928","DESKTOP-1D3G49K","Workplace","6/16/2021 23:40:12"
"True","209472a7-928f-41dd-8c16-8bbf9e84ef03","IPhone","12.3.1","iPhone","Workplace","2/22/2020 16:39:15"
"True","6f3f6aa9-2b44-4c52-9883-fe56efcf19b5","IPad","13.3.1","Jessica?s iPad","Workplace","7/28/2021 15:18:03"
"True","9b301b79-f396-4959-b79d-9b42403b8c2d","Windows","10.0.19043.1586","PMSCYUL3PWKS092",,
"True","aed57579-b2da-4446-a57a-a82b9d92ee91","Windows 10 Enterprise for Virtual Desktops","10.0 (18363)","PMSCZCA2DVD-0","ServerAd","12/2/2020 21:38:04"
"True","c68b907a-0f73-4eb1-bc73-e5101a9fc004","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PWKS011","ServerAd","1/20/2020 05:23:08"
"True","ed45b4b3-64bf-46e1-9285-407b16d675b6","iOS","14.3","iPhone de Susie","Workplace","2/4/2022 14:17:26"
"True","8117ba4a-d77f-4ded-aaa7-2c2896bdbd3d","Android","8.0.0","samsungSM-A520W","Workplace","1/30/2021 02:14:35"
"True","851c08c6-090e-4afe-a15b-b1edae7f0362","Windows","10.0.19041.450","TALSOM-126","Workplace","11/21/2020 23:32:13"
"True","d5fe9cd3-b99b-4f29-9daa-4f83b2a2ab29","Windows","10.0.17134.112","PMSCYUL1PLAP276",,
"True","8383d5d9-2c70-484d-9aea-a3e20cceabff","Windows","10.0.15063.0","PMSCYUL1PLAP689","Workplace","10/16/2018 04:42:20"
"True","d5facf9b-4f25-4308-96b6-dae7aafe77ae","iOS","13.5.1","iPhone","Workplace","12/10/2020 13:00:41"
"True","79d1f824-0cf5-4083-a131-39309c8e712f","Windows 10 Enterprise","10.0 (15063)","LAPROY-1WNZMC2","ServerAd","8/1/2019 21:21:17"
"True","b997df3b-8018-4447-b9fd-b5625a6b0567","Windows","10.0.15063.0","PHARMAS-RN494S2","Workplace","12/6/2017 21:38:56"
"True","73423b65-4d98-4708-9c1f-0c77587235ba","Windows","10.0.18363.1854","PMSCYUL1PLAP240","ServerAd","11/9/2021 13:14:23"
"True","3e126b3c-561c-4999-b5a6-8426309a89f0","Windows","10.0.15063.0","PMSCYUL1PLAP061","Workplace","6/27/2018 19:36:49"
"True","6823faba-0815-4464-9347-1a9d1d056bf9","Android","11","GooglePixel 3","Workplace","2/6/2021 04:18:56"
"True","9f166504-862d-49ae-af48-9d2d0aa674a6","IPad","12.3.1","Agathe?s iPad","Workplace","2/12/2020 03:37:55"
"True","6195f338-a1a8-4c8b-8b68-0c3b8b11b589","Android","8.1.0","ccafluoxetine_Android_2/28/2022_4:40 PM",,
"True","7bc897c3-2222-4bb6-a0af-9ad90e5712bf","IPhone","14.2","Sean's Iphone","Workplace","12/13/2020 04:27:28"
"True","489469d6-c268-4786-a2ee-441f3f3782ba","Windows","10.0.15063.0","PMSCYUL1PLAP220","Workplace","10/17/2018 03:05:24"
"True","519a8dfe-1347-4c5d-90dd-e6658ee1f25a","Windows 10 Pro","10.0 (17763)","PMSCYUL1PWKS151","ServerAd","11/16/2021 15:33:59"
"True","735786f3-64e0-4a77-b83d-a62239aa59e5","IPhone","13.1.3","Malek?s iPhone","Workplace","10/12/2020 17:28:23"
"True","86fa5cca-1eb0-4c90-b63a-6fac20720e25","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PLAP606","ServerAd","7/24/2019 20:19:01"
"True","5a67cb86-0173-4097-aa8c-0153bff359cd","Windows","10.0.19042.1052","PMSCYUL1PLAP555","ServerAd","6/28/2021 12:44:43"
"True","849deadd-f794-4799-b9a2-493af98aae9a","Windows","10.0.19042.928","TEGUAR-075","ServerAd","1/10/2022 19:33:42"
"True","57b378b1-5cd9-4969-b7eb-09dba3989e7a","Android","9.0","ccafluoxetine_Android_2/28/2022_5:07 PM",,
"True","c8be430f-f521-4530-9747-2332c5870457","Windows","10.0.15063.0","PMSCYUL1PLAP519","Workplace","11/20/2018 19:56:40"
"False","3c460535-d84e-4b27-bdc8-e8a8bcd8e827","Windows","10.0.19042.1348","PMSCYUL3PLAPA03","ServerAd","12/9/2021 04:32:20"
"True","e436903e-6b57-4cce-85ab-ffa7a508d921","Windows","10.0.17134.1610","PMSCYUL3PLAP039","ServerAd","2/19/2021 17:41:54"
"True","0b425304-aa38-493f-84c6-181736ea7614","Windows","10.0.19041.630","PMSCYUL1PWKS141","ServerAd","11/28/2020 18:00:10"
"True","051b8db5-7c08-4888-a007-79b269e8c2a9","Windows","10.0.19042.1348","DESKTOP-UOTRK19","AzureAd","11/12/2021 19:33:59"
"True","782a56c6-03fa-4e12-af99-49189a33ec6b","Windows","10.0.19044.1288","DESKTOP-A3HIC26","AzureAd","12/8/2021 21:44:58"
"True","9deb042e-a57a-422b-b056-1ffff6a510bc","Windows","10.0.19042.1348","PMSCYUL1PWKS125","ServerAd","12/17/2021 13:40:41"
"True","17dc4621-069e-4715-bf57-c72eeefebee0","IPhone","12.3.1","Agathe?s iPhone","Workplace","2/12/2020 03:38:10"
"True","4de9c401-fb9d-4a04-8632-9d786ab1f52f","IPhone","13.7","iPhone 6 de Chantal","Workplace","10/15/2020 10:11:33"
"True","dfbb2257-dc64-4a8f-86f9-7c4eca92e143","IPad","12.1","Eric's iPad","Workplace","6/19/2020 15:01:31"
"True","c12e0099-9dd5-44a4-95fa-1f59c954f336","Windows","10.0.19041.928","PMSCYUL1APLPB22",,
"True","02235e91-6ef0-4b29-909e-f712a6b215cc","Windows","10.0.17134.112","PMSCYUL1PLAP832",,
"True","4f3f1af1-8bc3-4639-9a28-b1fcbd3a9465","Windows 10 Enterprise for Virtual Desktops","10.0 (18363)","PMSCZCA2DVD-1","ServerAd","12/2/2020 21:38:13"
"True","71b5b965-e5e4-47ff-bb92-265cddeb7506","IPhone","15.0.2","Suliman ","Workplace","12/15/2021 02:15:39"
"True","30c94980-4781-42e6-9e2c-30e7ef6b22f5","Windows","10.0.18363.900","PMSCYUL1TWKS004","ServerAd","7/8/2020 13:15:45"
"True","26b6aa00-3a6d-4291-bd47-3ef0f808b922","Windows","10.0.17134.648","PMSCYUL1PLAP539",,
"True","578e0153-a3c3-4db2-8275-3d55620c4bc9","Windows","10.0.18363.1500","PMSCYUL1PLAP519","ServerAd","6/30/2021 02:18:05"
"True","41c7501e-178b-4025-9485-ed8bac235102","Windows","10.0.19044.1466","PMSCYUL3PLAP014","ServerAd","1/24/2022 23:27:17"
"True","bfd4cb79-4bd0-48e4-8d15-94ead9bf25d1","Windows 10 Enterprise","10.0 (17134)","PMSCYUL1TLAP011","ServerAd","10/4/2019 13:32:01"
"True","5eb642f5-23ad-43f6-896e-1ff1c4f75a83","Windows 10 Enterprise","10.0 (15063)","PMSCYUL1PWKS007","ServerAd","3/24/2021 13:09:09"
"True","69ff0f6a-5001-48af-80a2-b593078c0fa8","IPad","13.3.1","cchan?s iPad (2)","Workplace","4/1/2020 09:28:45"
"True","4210ffe1-d072-4c51-9a71-24e0556b5c9e","IPad","12.4.5","cdiprata?s iPad","Workplace","3/22/2020 07:28:44"
"True","463fff31-daa9-4523-9635-af078f470555","Windows","10.0.15063.0","PMSCYUL1PLAP525","Workplace","10/2/2018 13:37:45"
"True","c14ff675-af49-44fe-9d84-3afd27a50162","IPhone","13.5.1","Sam?s iPhone","Workplace","10/24/2020 20:51:25"
